Timestamp,Usuario,Rol,Accion,Entidad,ID_Entidad,Detalle
2024-01-01 09:39:14,rperez32,Paciente,CITA_CANCELADA,Cita,ID-05383,Operacion registrada automaticamente
2024-01-01 12:19:07,arodriguez53,Paciente,CITA_COMPLETADA,Cita,ID-02059,Operacion registrada automaticamente
2024-01-03 12:08:14,vguzman15,Paciente,CITA_CREADA,Cita,ID-08477,Operacion registrada automaticamente
2024-01-03 13:58:55,daguilar64,Medico,HISTORIAL_ENTRADA,Historial,ID-04910,Operacion registrada automaticamente
2024-01-03 15:04:51,dherrera73,Medico,HISTORIAL_ENTRADA,Historial,ID-03493,Operacion registrada automaticamente
2024-01-04 11:00:14,hcaceres10,Paciente,HISTORIAL_CONSULTA,Historial,ID-06273,Operacion registrada automaticamente
2024-01-04 17:51:13,mcerda91,Paciente,CITA_CREADA,Cita,ID-03335,Operacion registrada automaticamente
2024-01-05 09:59:25,alopez31,Paciente,PAGO_REGISTRADO,Factura,ID-01866,Operacion registrada automaticamente
2024-01-05 10:16:41,dgrefa78,Medico,HISTORIAL_ENTRADA,Historial,ID-09107,Operacion registrada automaticamente
2024-01-05 12:36:46,fcruz20,Paciente,LOGIN_OK,Usuario,ID-03554,Operacion registrada automaticamente
2024-01-05 15:04:59,calvarado17,Paciente,LOGIN_OK,Usuario,ID-09794,Operacion registrada automaticamente
2024-01-05 16:06:41,lramos4,Paciente,PAGO_REGISTRADO,Factura,ID-07344,Operacion registrada automaticamente
2024-01-06 10:05:23,malvarado21,Paciente,HISTORIAL_CONSULTA,Historial,ID-02868,Operacion registrada automaticamente
2024-01-06 11:01:05,admin,Administrador,FACTURA_EMITIDA,Factura,ID-09415,Operacion registrada automaticamente
2024-01-06 15:19:07,agarcia28,Paciente,CITA_CANCELADA,Cita,ID-07658,Operacion registrada automaticamente
2024-01-07 12:46:47,caguilar20,Paciente,CITA_CREADA,Cita,ID-02182,Operacion registrada automaticamente
2024-01-07 14:52:50,dgomez73,Medico,HISTORIAL_ENTRADA,Historial,ID-07848,Operacion registrada automaticamente
2024-01-07 17:38:53,amartinez25,Paciente,HISTORIAL_CONSULTA,Historial,ID-00626,Operacion registrada automaticamente
2024-01-08 08:17:05,eguzman2,Paciente,LOGIN_OK,Usuario,ID-01245,Operacion registrada automaticamente
2024-01-08 11:23:11,frodriguez13,Paciente,CITA_CANCELADA,Cita,ID-06509,Operacion registrada automaticamente
2024-01-08 12:41:49,cmendez20,Paciente,HISTORIAL_CONSULTA,Historial,ID-04877,Operacion registrada automaticamente
2024-01-08 12:48:01,admin,Administrador,BUSQUEDA,Global,ID-08010,Operacion registrada automaticamente
2024-01-09 14:32:17,admin,Administrador,FACTURA_EMITIDA,Factura,ID-04851,Operacion registrada automaticamente
2024-01-09 14:50:13,maguilar12,Paciente,PAGO_REGISTRADO,Factura,ID-05590,Operacion registrada automaticamente
2024-01-09 17:15:12,achavez21,Paciente,CITA_CREADA,Cita,ID-09331,Operacion registrada automaticamente
2024-01-10 10:39:58,djimenez10,Paciente,LOGIN_OK,Usuario,ID-03957,Operacion registrada automaticamente
2024-01-10 17:04:13,sgarcia52,Paciente,HISTORIAL_CONSULTA,Historial,ID-08585,Operacion registrada automaticamente
2024-01-11 13:21:02,dlopez75,Medico,HISTORIAL_ENTRADA,Historial,ID-03947,Operacion registrada automaticamente
2024-01-11 13:59:04,icastillo3,Paciente,CITA_CANCELADA,Cita,ID-09748,Operacion registrada automaticamente
2024-01-11 15:41:00,dromero75,Medico,RECETA_EMITIDA,Receta,ID-02759,Operacion registrada automaticamente
2024-01-12 15:50:56,admin,Administrador,BUSQUEDA,Global,ID-00760,Operacion registrada automaticamente
2024-01-13 09:15:52,admin,Administrador,BUSQUEDA,Global,ID-00917,Operacion registrada automaticamente
2024-01-13 13:16:39,efigueroa5,Paciente,HISTORIAL_CONSULTA,Historial,ID-05831,Operacion registrada automaticamente
2024-01-13 16:27:10,lmendez23,Paciente,PAGO_REGISTRADO,Factura,ID-02472,Operacion registrada automaticamente
2024-01-14 08:21:38,vguzman15,Paciente,HISTORIAL_CONSULTA,Historial,ID-09798,Operacion registrada automaticamente
2024-01-14 11:03:02,dramirez77,Medico,RECETA_EMITIDA,Receta,ID-00186,Operacion registrada automaticamente
2024-01-14 12:25:58,vgonzalez27,Paciente,LOGIN_OK,Usuario,ID-02629,Operacion registrada automaticamente
2024-01-14 12:30:49,dherrera77,Medico,HISTORIAL_ENTRADA,Historial,ID-00226,Operacion registrada automaticamente
2024-01-14 13:49:28,dperez74,Medico,HISTORIAL_ENTRADA,Historial,ID-02712,Operacion registrada automaticamente
2024-01-15 08:02:49,admin,Administrador,BUSQUEDA,Global,ID-02018,Operacion registrada automaticamente
2024-01-15 09:20:05,storres26,Paciente,HISTORIAL_CONSULTA,Historial,ID-07101,Operacion registrada automaticamente
2024-01-15 14:30:18,mruiz,Paciente,HISTORIAL_CONSULTA,Historial,ID-07247,Operacion registrada automaticamente
2024-01-15 15:32:40,admin,Administrador,BUSQUEDA,Global,ID-01826,Operacion registrada automaticamente
2024-01-16 14:49:58,dchavez62,Medico,HISTORIAL_ENTRADA,Historial,ID-08864,Operacion registrada automaticamente
2024-01-16 16:09:57,iperez7,Paciente,LOGIN_OK,Usuario,ID-02596,Operacion registrada automaticamente
2024-01-18 09:10:15,admin,Administrador,BUSQUEDA,Global,ID-02673,Operacion registrada automaticamente
2024-01-18 11:23:17,dperez38,Paciente,PAGO_REGISTRADO,Factura,ID-05008,Operacion registrada automaticamente
2024-01-18 15:02:11,promero13,Paciente,CITA_CANCELADA,Cita,ID-02945,Operacion registrada automaticamente
2024-01-19 11:38:01,admin,Administrador,FACTURA_EMITIDA,Factura,ID-03188,Operacion registrada automaticamente
2024-01-19 11:41:50,storres26,Paciente,HISTORIAL_CONSULTA,Historial,ID-08799,Operacion registrada automaticamente
2024-01-19 15:16:25,vcastro19,Paciente,LOGIN_OK,Usuario,ID-03948,Operacion registrada automaticamente
2024-01-19 15:47:18,ddiaz64,Medico,HISTORIAL_ENTRADA,Historial,ID-09656,Operacion registrada automaticamente
2024-01-19 15:50:48,fcastro23,Paciente,LOGIN_OK,Usuario,ID-01890,Operacion registrada automaticamente
2024-01-21 09:18:21,rrodriguez50,Paciente,PAGO_REGISTRADO,Factura,ID-07090,Operacion registrada automaticamente
2024-01-21 11:05:39,bfigueroa6,Paciente,CITA_CANCELADA,Cita,ID-04830,Operacion registrada automaticamente
2024-01-21 11:51:14,admin,Administrador,FACTURA_EMITIDA,Factura,ID-07744,Operacion registrada automaticamente
2024-01-21 12:40:52,admin,Administrador,BUSQUEDA,Global,ID-01072,Operacion registrada automaticamente
2024-01-22 08:31:04,druiz63,Medico,RECETA_EMITIDA,Receta,ID-09935,Operacion registrada automaticamente
2024-01-23 12:24:51,sgarcia52,Paciente,CITA_CREADA,Cita,ID-04419,Operacion registrada automaticamente
2024-01-23 14:16:41,djimenez10,Paciente,CITA_CREADA,Cita,ID-02910,Operacion registrada automaticamente
2024-01-23 15:59:51,mtorres75,Paciente,CITA_CREADA,Cita,ID-08846,Operacion registrada automaticamente
2024-01-23 16:29:52,admin,Administrador,BUSQUEDA,Global,ID-02756,Operacion registrada automaticamente
2024-01-24 09:37:16,admin,Administrador,FACTURA_EMITIDA,Factura,ID-07445,Operacion registrada automaticamente
2024-01-24 10:19:03,achavez21,Paciente,PAGO_REGISTRADO,Factura,ID-09189,Operacion registrada automaticamente
2024-01-24 12:29:25,ctorres71,Paciente,CITA_CANCELADA,Cita,ID-07550,Operacion registrada automaticamente
2024-01-25 11:03:56,dguzman71,Medico,HISTORIAL_ENTRADA,Historial,ID-03218,Operacion registrada automaticamente
2024-01-25 12:28:57,mortega9,Paciente,CITA_CREADA,Cita,ID-04525,Operacion registrada automaticamente
2024-01-25 16:02:48,ljimenez22,Paciente,CITA_CREADA,Cita,ID-07135,Operacion registrada automaticamente
2024-01-26 10:07:06,dcerda76,Medico,HISTORIAL_ENTRADA,Historial,ID-08860,Operacion registrada automaticamente
2024-01-26 14:04:01,admin,Administrador,FACTURA_EMITIDA,Factura,ID-09773,Operacion registrada automaticamente
2024-01-26 16:24:37,dgarcia71,Medico,HISTORIAL_ENTRADA,Historial,ID-00432,Operacion registrada automaticamente
2024-01-26 16:33:00,amendez4,Paciente,HISTORIAL_CONSULTA,Historial,ID-04586,Operacion registrada automaticamente
2024-01-27 11:24:20,mtorres75,Paciente,CITA_CANCELADA,Cita,ID-01957,Operacion registrada automaticamente
2024-01-27 14:55:35,admin,Administrador,FACTURA_EMITIDA,Factura,ID-06433,Operacion registrada automaticamente
2024-01-27 15:19:33,vfigueroa39,Paciente,CITA_CANCELADA,Cita,ID-04575,Operacion registrada automaticamente
2024-01-27 15:33:39,cbenitez59,Paciente,CITA_COMPLETADA,Cita,ID-01271,Operacion registrada automaticamente
2024-01-28 08:26:13,sbenitez39,Paciente,HISTORIAL_CONSULTA,Historial,ID-08541,Operacion registrada automaticamente
2024-01-28 11:03:05,pfigueroa29,Paciente,CITA_COMPLETADA,Cita,ID-03130,Operacion registrada automaticamente
2024-01-28 11:44:18,svargas14,Paciente,CITA_CREADA,Cita,ID-08912,Operacion registrada automaticamente
2024-01-28 13:16:11,sespinoza15,Paciente,HISTORIAL_CONSULTA,Historial,ID-05033,Operacion registrada automaticamente
2024-01-29 11:40:46,sbenitez39,Paciente,CITA_CREADA,Cita,ID-06497,Operacion registrada automaticamente
2024-01-29 15:18:34,cchavez28,Paciente,CITA_CREADA,Cita,ID-09969,Operacion registrada automaticamente
2024-01-30 09:57:07,cflores49,Paciente,LOGIN_OK,Usuario,ID-04935,Operacion registrada automaticamente
2024-01-30 10:50:22,admin,Administrador,FACTURA_EMITIDA,Factura,ID-03771,Operacion registrada automaticamente
2024-01-30 10:58:23,admin,Administrador,FACTURA_EMITIDA,Factura,ID-02052,Operacion registrada automaticamente
2024-01-30 15:10:32,sbenitez39,Paciente,LOGIN_OK,Usuario,ID-04206,Operacion registrada automaticamente
2024-01-31 08:08:48,rherrera4,Paciente,CITA_COMPLETADA,Cita,ID-04756,Operacion registrada automaticamente
2024-01-31 08:20:06,ccastro52,Paciente,CITA_CREADA,Cita,ID-06544,Operacion registrada automaticamente
2024-01-31 12:33:14,rguzman42,Paciente,CITA_CREADA,Cita,ID-04579,Operacion registrada automaticamente
2024-01-31 17:14:53,mcastillo22,Paciente,LOGIN_OK,Usuario,ID-03626,Operacion registrada automaticamente
2024-01-31 17:32:34,druiz67,Medico,RECETA_EMITIDA,Receta,ID-09017,Operacion registrada automaticamente
2024-02-01 11:52:57,calvarado17,Paciente,CITA_COMPLETADA,Cita,ID-07424,Operacion registrada automaticamente
2024-02-01 12:25:19,dramos64,Medico,HISTORIAL_ENTRADA,Historial,ID-06396,Operacion registrada automaticamente
2024-02-01 15:30:25,admin,Administrador,BUSQUEDA,Global,ID-05119,Operacion registrada automaticamente
2024-02-01 16:08:50,dramirez79,Medico,HISTORIAL_ENTRADA,Historial,ID-02124,Operacion registrada automaticamente
2024-02-01 17:58:51,maguilar12,Paciente,CITA_CREADA,Cita,ID-05813,Operacion registrada automaticamente
2024-02-02 10:32:36,mramos43,Paciente,CITA_COMPLETADA,Cita,ID-00927,Operacion registrada automaticamente
2024-02-02 14:26:20,lcruz27,Paciente,CITA_COMPLETADA,Cita,ID-04052,Operacion registrada automaticamente
2024-02-02 16:01:00,mramirez26,Paciente,HISTORIAL_CONSULTA,Historial,ID-07071,Operacion registrada automaticamente
2024-02-03 09:49:46,dfigueroa79,Medico,HISTORIAL_ENTRADA,Historial,ID-01184,Operacion registrada automaticamente
2024-02-03 11:40:10,mtorres75,Paciente,CITA_CANCELADA,Cita,ID-04890,Operacion registrada automaticamente
2024-02-03 14:44:31,sgarcia4,Paciente,CITA_CREADA,Cita,ID-04868,Operacion registrada automaticamente
2024-02-03 15:59:53,icastillo3,Paciente,CITA_COMPLETADA,Cita,ID-00546,Operacion registrada automaticamente
2024-02-03 17:58:47,dortega43,Paciente,CITA_COMPLETADA,Cita,ID-05165,Operacion registrada automaticamente
2024-02-04 09:59:34,vcastillo1,Paciente,HISTORIAL_CONSULTA,Historial,ID-05755,Operacion registrada automaticamente
2024-02-04 10:15:25,amendez4,Paciente,LOGIN_OK,Usuario,ID-03946,Operacion registrada automaticamente
2024-02-04 14:42:54,admin,Administrador,BUSQUEDA,Global,ID-04352,Operacion registrada automaticamente
2024-02-05 09:34:24,dherrera73,Medico,RECETA_EMITIDA,Receta,ID-05243,Operacion registrada automaticamente
2024-02-05 10:17:28,dramirez79,Medico,HISTORIAL_ENTRADA,Historial,ID-06775,Operacion registrada automaticamente
2024-02-05 13:19:51,rreyes27,Paciente,CITA_CANCELADA,Cita,ID-02582,Operacion registrada automaticamente
2024-02-05 13:54:13,mespinoza51,Paciente,HISTORIAL_CONSULTA,Historial,ID-06258,Operacion registrada automaticamente
2024-02-05 14:52:28,dperez55,Paciente,HISTORIAL_CONSULTA,Historial,ID-07834,Operacion registrada automaticamente
2024-02-07 12:12:32,srodriguez37,Paciente,HISTORIAL_CONSULTA,Historial,ID-05789,Operacion registrada automaticamente
2024-02-07 17:28:37,daguilar64,Medico,RECETA_EMITIDA,Receta,ID-07006,Operacion registrada automaticamente
2024-02-08 13:00:32,admin,Administrador,FACTURA_EMITIDA,Factura,ID-00447,Operacion registrada automaticamente
2024-02-08 14:54:33,dmartinez60,Medico,HISTORIAL_ENTRADA,Historial,ID-03167,Operacion registrada automaticamente
2024-02-09 08:04:20,bmendez4,Paciente,LOGIN_OK,Usuario,ID-03298,Operacion registrada automaticamente
2024-02-09 08:59:39,hvega5,Paciente,CITA_COMPLETADA,Cita,ID-01123,Operacion registrada automaticamente
2024-02-09 10:52:04,arivera19,Paciente,HISTORIAL_CONSULTA,Historial,ID-06269,Operacion registrada automaticamente
2024-02-10 16:57:16,vcaceres2,Paciente,PAGO_REGISTRADO,Factura,ID-07772,Operacion registrada automaticamente
2024-02-10 17:44:21,dramirez77,Medico,HISTORIAL_ENTRADA,Historial,ID-04177,Operacion registrada automaticamente
2024-02-12 09:51:53,admin,Administrador,FACTURA_EMITIDA,Factura,ID-00324,Operacion registrada automaticamente
2024-02-12 16:43:45,admin,Administrador,BUSQUEDA,Global,ID-08988,Operacion registrada automaticamente
2024-02-13 08:30:23,sbenitez39,Paciente,CITA_COMPLETADA,Cita,ID-05820,Operacion registrada automaticamente
2024-02-13 09:39:14,cflores49,Paciente,CITA_CREADA,Cita,ID-06795,Operacion registrada automaticamente
2024-02-13 11:41:06,ivargas7,Paciente,LOGIN_OK,Usuario,ID-01894,Operacion registrada automaticamente
2024-02-13 15:13:30,admin,Administrador,FACTURA_EMITIDA,Factura,ID-05090,Operacion registrada automaticamente
2024-02-14 08:53:25,srodriguez37,Paciente,CITA_CANCELADA,Cita,ID-06307,Operacion registrada automaticamente
2024-02-14 10:02:14,fgomez3,Paciente,PAGO_REGISTRADO,Factura,ID-03300,Operacion registrada automaticamente
2024-02-14 16:39:53,acastro33,Paciente,CITA_COMPLETADA,Cita,ID-02006,Operacion registrada automaticamente
2024-02-15 10:36:58,mramos43,Paciente,HISTORIAL_CONSULTA,Historial,ID-07659,Operacion registrada automaticamente
2024-02-15 13:04:18,evega12,Paciente,PAGO_REGISTRADO,Factura,ID-02754,Operacion registrada automaticamente
2024-02-15 17:53:03,admin,Administrador,FACTURA_EMITIDA,Factura,ID-06018,Operacion registrada automaticamente
2024-02-16 09:23:00,admin,Administrador,BUSQUEDA,Global,ID-02270,Operacion registrada automaticamente
2024-02-16 10:42:21,lgonzalez33,Paciente,CITA_CANCELADA,Cita,ID-04904,Operacion registrada automaticamente
2024-02-16 11:21:44,agrefa27,Paciente,LOGIN_OK,Usuario,ID-06278,Operacion registrada automaticamente
2024-02-16 11:49:33,sjimenez2,Paciente,PAGO_REGISTRADO,Factura,ID-05920,Operacion registrada automaticamente
2024-02-16 15:24:00,dherrera73,Medico,RECETA_EMITIDA,Receta,ID-01483,Operacion registrada automaticamente
2024-02-16 16:55:42,vruiz33,Paciente,CITA_CREADA,Cita,ID-04383,Operacion registrada automaticamente
2024-02-17 15:55:59,dfigueroa79,Medico,RECETA_EMITIDA,Receta,ID-08108,Operacion registrada automaticamente
2024-02-17 15:56:18,dguzman71,Medico,RECETA_EMITIDA,Receta,ID-08785,Operacion registrada automaticamente
2024-02-17 16:39:43,admin,Administrador,FACTURA_EMITIDA,Factura,ID-09323,Operacion registrada automaticamente
2024-02-18 09:14:33,igarcia20,Paciente,CITA_COMPLETADA,Cita,ID-07735,Operacion registrada automaticamente
2024-02-18 13:28:54,svargas14,Paciente,LOGIN_OK,Usuario,ID-04211,Operacion registrada automaticamente
2024-02-18 14:50:20,dfigueroa76,Medico,RECETA_EMITIDA,Receta,ID-06348,Operacion registrada automaticamente
2024-02-18 15:22:56,vcastillo1,Paciente,CITA_CANCELADA,Cita,ID-07689,Operacion registrada automaticamente
2024-02-18 15:31:41,admin,Administrador,FACTURA_EMITIDA,Factura,ID-02964,Operacion registrada automaticamente
2024-02-19 10:59:49,sromero12,Paciente,LOGIN_OK,Usuario,ID-09816,Operacion registrada automaticamente
2024-02-19 13:05:42,calvarado17,Paciente,CITA_CANCELADA,Cita,ID-09429,Operacion registrada automaticamente
2024-02-19 15:39:58,ecastillo21,Paciente,CITA_COMPLETADA,Cita,ID-00697,Operacion registrada automaticamente
2024-02-20 09:09:25,iramirez23,Paciente,HISTORIAL_CONSULTA,Historial,ID-01746,Operacion registrada automaticamente
2024-02-20 12:24:15,ecastillo21,Paciente,CITA_COMPLETADA,Cita,ID-08132,Operacion registrada automaticamente
2024-02-20 17:35:25,dherrera66,Medico,HISTORIAL_ENTRADA,Historial,ID-07887,Operacion registrada automaticamente
2024-02-21 11:20:55,admin,Administrador,BUSQUEDA,Global,ID-09999,Operacion registrada automaticamente
2024-02-21 12:17:37,dramirez76,Medico,RECETA_EMITIDA,Receta,ID-07725,Operacion registrada automaticamente
2024-02-22 08:08:33,dmartinez70,Medico,RECETA_EMITIDA,Receta,ID-03430,Operacion registrada automaticamente
2024-02-22 10:15:59,fcaceres25,Paciente,LOGIN_OK,Usuario,ID-05606,Operacion registrada automaticamente
2024-02-23 10:37:57,dherrera66,Medico,HISTORIAL_ENTRADA,Historial,ID-06768,Operacion registrada automaticamente
2024-02-23 11:32:00,dramirez79,Medico,RECETA_EMITIDA,Receta,ID-03351,Operacion registrada automaticamente
2024-02-23 12:00:27,egarcia7,Paciente,CITA_COMPLETADA,Cita,ID-04263,Operacion registrada automaticamente
2024-02-23 17:37:45,agarcia28,Paciente,CITA_CANCELADA,Cita,ID-09319,Operacion registrada automaticamente
2024-02-24 11:24:01,rchavez14,Paciente,CITA_COMPLETADA,Cita,ID-02098,Operacion registrada automaticamente
2024-02-24 13:21:20,iruiz14,Paciente,LOGIN_OK,Usuario,ID-09302,Operacion registrada automaticamente
2024-02-24 17:55:58,daguilar64,Medico,HISTORIAL_ENTRADA,Historial,ID-05031,Operacion registrada automaticamente
2024-02-25 09:45:06,admin,Administrador,BUSQUEDA,Global,ID-00902,Operacion registrada automaticamente
2024-02-26 09:59:29,fgomez3,Paciente,CITA_COMPLETADA,Cita,ID-09866,Operacion registrada automaticamente
2024-02-26 10:21:11,fchavez22,Paciente,CITA_CANCELADA,Cita,ID-04593,Operacion registrada automaticamente
2024-02-26 11:44:01,dcerda73,Medico,RECETA_EMITIDA,Receta,ID-06824,Operacion registrada automaticamente
2024-02-26 13:01:42,valvarado4,Paciente,CITA_COMPLETADA,Cita,ID-04087,Operacion registrada automaticamente
2024-02-26 13:21:34,fcaceres25,Paciente,CITA_CREADA,Cita,ID-06041,Operacion registrada automaticamente
2024-02-27 08:02:19,caguilar20,Paciente,LOGIN_OK,Usuario,ID-06928,Operacion registrada automaticamente
2024-02-27 14:06:18,fgomez3,Paciente,HISTORIAL_CONSULTA,Historial,ID-02542,Operacion registrada automaticamente
2024-02-27 16:38:33,aperez3,Paciente,CITA_CANCELADA,Cita,ID-09015,Operacion registrada automaticamente
2024-02-28 10:43:37,gperez16,Paciente,PAGO_REGISTRADO,Factura,ID-02340,Operacion registrada automaticamente
2024-02-28 12:19:44,rchavez14,Paciente,HISTORIAL_CONSULTA,Historial,ID-01210,Operacion registrada automaticamente
2024-02-29 09:02:26,admin,Administrador,FACTURA_EMITIDA,Factura,ID-01185,Operacion registrada automaticamente
2024-02-29 10:08:41,amendez4,Paciente,CITA_CREADA,Cita,ID-00557,Operacion registrada automaticamente
2024-02-29 12:19:54,admin,Administrador,FACTURA_EMITIDA,Factura,ID-07815,Operacion registrada automaticamente
2024-03-01 08:33:26,nromero29,Paciente,CITA_CREADA,Cita,ID-00050,Operacion registrada automaticamente
2024-03-01 09:54:54,vfigueroa39,Paciente,PAGO_REGISTRADO,Factura,ID-06211,Operacion registrada automaticamente
2024-03-01 14:14:23,lguzman23,Paciente,LOGIN_OK,Usuario,ID-07354,Operacion registrada automaticamente
2024-03-02 09:57:13,etapuy11,Paciente,CITA_CREADA,Cita,ID-03613,Operacion registrada automaticamente
2024-03-02 10:25:53,mgonzalez53,Paciente,CITA_COMPLETADA,Cita,ID-09513,Operacion registrada automaticamente
2024-03-03 08:43:04,rjimenez63,Paciente,HISTORIAL_CONSULTA,Historial,ID-09474,Operacion registrada automaticamente
2024-03-03 10:40:35,vgonzalez27,Paciente,CITA_CANCELADA,Cita,ID-06185,Operacion registrada automaticamente
2024-03-03 11:13:09,iromero17,Paciente,PAGO_REGISTRADO,Factura,ID-00436,Operacion registrada automaticamente
2024-03-03 11:17:05,iruiz14,Paciente,LOGIN_OK,Usuario,ID-03003,Operacion registrada automaticamente
2024-03-03 11:38:10,caguilar20,Paciente,CITA_COMPLETADA,Cita,ID-09175,Operacion registrada automaticamente
2024-03-04 09:04:02,druiz71,Medico,HISTORIAL_ENTRADA,Historial,ID-05470,Operacion registrada automaticamente
2024-03-04 11:57:48,admin,Administrador,BUSQUEDA,Global,ID-00761,Operacion registrada automaticamente
2024-03-04 12:09:01,dcruz76,Medico,HISTORIAL_ENTRADA,Historial,ID-07641,Operacion registrada automaticamente
2024-03-04 15:11:20,dromero75,Medico,HISTORIAL_ENTRADA,Historial,ID-07263,Operacion registrada automaticamente
2024-03-05 08:36:16,druiz67,Medico,RECETA_EMITIDA,Receta,ID-07308,Operacion registrada automaticamente
2024-03-05 13:14:14,lalvarado43,Paciente,CITA_COMPLETADA,Cita,ID-00073,Operacion registrada automaticamente
2024-03-06 13:19:18,igarcia20,Paciente,LOGIN_OK,Usuario,ID-04620,Operacion registrada automaticamente
2024-03-06 15:44:53,fflores28,Paciente,HISTORIAL_CONSULTA,Historial,ID-07236,Operacion registrada automaticamente
2024-03-07 10:32:27,acastillo36,Paciente,CITA_COMPLETADA,Cita,ID-01575,Operacion registrada automaticamente
2024-03-07 11:12:19,admin,Administrador,BUSQUEDA,Global,ID-07087,Operacion registrada automaticamente
2024-03-07 12:04:59,caguilar20,Paciente,LOGIN_OK,Usuario,ID-08021,Operacion registrada automaticamente
2024-03-07 14:19:49,dshiguango9,Paciente,CITA_CREADA,Cita,ID-09833,Operacion registrada automaticamente
2024-03-07 14:39:48,oespinoza6,Paciente,CITA_CREADA,Cita,ID-08032,Operacion registrada automaticamente
2024-03-07 17:51:06,dherrera66,Medico,HISTORIAL_ENTRADA,Historial,ID-06956,Operacion registrada automaticamente
2024-03-08 11:58:04,egarcia7,Paciente,CITA_CANCELADA,Cita,ID-00106,Operacion registrada automaticamente
2024-03-08 14:33:50,pgomez54,Paciente,CITA_COMPLETADA,Cita,ID-04104,Operacion registrada automaticamente
2024-03-08 17:41:18,druiz63,Medico,RECETA_EMITIDA,Receta,ID-04868,Operacion registrada automaticamente
2024-03-09 08:23:14,dortega43,Paciente,CITA_COMPLETADA,Cita,ID-03787,Operacion registrada automaticamente
2024-03-09 15:43:46,vespinoza8,Paciente,LOGIN_OK,Usuario,ID-03017,Operacion registrada automaticamente
2024-03-09 15:56:11,sgarcia52,Paciente,HISTORIAL_CONSULTA,Historial,ID-01544,Operacion registrada automaticamente
2024-03-10 10:12:38,ccastro52,Paciente,LOGIN_OK,Usuario,ID-06184,Operacion registrada automaticamente
2024-03-10 10:36:26,fchavez22,Paciente,LOGIN_OK,Usuario,ID-08375,Operacion registrada automaticamente
2024-03-10 12:21:46,frodriguez13,Paciente,CITA_COMPLETADA,Cita,ID-06849,Operacion registrada automaticamente
2024-03-11 12:47:41,abenitez35,Paciente,CITA_CREADA,Cita,ID-09671,Operacion registrada automaticamente
2024-03-11 16:43:10,saguilar42,Paciente,LOGIN_OK,Usuario,ID-09683,Operacion registrada automaticamente
2024-03-13 09:02:04,pcruz29,Paciente,PAGO_REGISTRADO,Factura,ID-08773,Operacion registrada automaticamente
2024-03-13 09:44:41,vsanchez3,Paciente,LOGIN_OK,Usuario,ID-05172,Operacion registrada automaticamente
2024-03-13 12:13:12,admin,Administrador,BUSQUEDA,Global,ID-09826,Operacion registrada automaticamente
2024-03-13 12:19:35,dgonzalez56,Paciente,LOGIN_OK,Usuario,ID-05215,Operacion registrada automaticamente
2024-03-13 14:09:16,dlopez75,Medico,HISTORIAL_ENTRADA,Historial,ID-04647,Operacion registrada automaticamente
2024-03-13 17:29:34,cbenitez59,Paciente,LOGIN_OK,Usuario,ID-00590,Operacion registrada automaticamente
2024-03-13 17:44:59,sromero12,Paciente,CITA_CREADA,Cita,ID-09895,Operacion registrada automaticamente
2024-03-14 08:30:04,ddiaz64,Medico,HISTORIAL_ENTRADA,Historial,ID-05044,Operacion registrada automaticamente
2024-03-14 11:04:51,lguzman23,Paciente,CITA_CANCELADA,Cita,ID-01691,Operacion registrada automaticamente
2024-03-14 12:53:19,admin,Administrador,BUSQUEDA,Global,ID-08213,Operacion registrada automaticamente
2024-03-14 15:04:49,dperez69,Medico,RECETA_EMITIDA,Receta,ID-07200,Operacion registrada automaticamente
2024-03-15 09:46:17,nvargas,Paciente,LOGIN_OK,Usuario,ID-03524,Operacion registrada automaticamente
2024-03-15 14:11:02,daguilar64,Medico,RECETA_EMITIDA,Receta,ID-09939,Operacion registrada automaticamente
2024-03-15 14:18:48,vruiz33,Paciente,CITA_CREADA,Cita,ID-01119,Operacion registrada automaticamente
2024-03-15 15:35:49,caguilar61,Paciente,CITA_CANCELADA,Cita,ID-01142,Operacion registrada automaticamente
2024-03-15 15:56:42,sgarcia52,Paciente,HISTORIAL_CONSULTA,Historial,ID-03586,Operacion registrada automaticamente
2024-03-16 08:15:47,dlopez75,Medico,RECETA_EMITIDA,Receta,ID-08863,Operacion registrada automaticamente
2024-03-16 11:01:57,dmartinez53,Paciente,LOGIN_OK,Usuario,ID-05094,Operacion registrada automaticamente
2024-03-17 09:39:56,frodriguez13,Paciente,HISTORIAL_CONSULTA,Historial,ID-01733,Operacion registrada automaticamente
2024-03-17 11:06:38,ljimenez22,Paciente,HISTORIAL_CONSULTA,Historial,ID-04699,Operacion registrada automaticamente
2024-03-17 11:20:05,druiz63,Medico,RECETA_EMITIDA,Receta,ID-06305,Operacion registrada automaticamente
2024-03-17 14:32:02,cespinoza44,Paciente,LOGIN_OK,Usuario,ID-09188,Operacion registrada automaticamente
2024-03-17 16:30:13,ivargas7,Paciente,CITA_COMPLETADA,Cita,ID-01896,Operacion registrada automaticamente
2024-03-17 16:41:37,mromero46,Paciente,HISTORIAL_CONSULTA,Historial,ID-07489,Operacion registrada automaticamente
2024-03-17 17:14:08,dcerda73,Medico,RECETA_EMITIDA,Receta,ID-08565,Operacion registrada automaticamente
2024-03-18 12:40:14,admin,Administrador,BUSQUEDA,Global,ID-02742,Operacion registrada automaticamente
